"idx","genres"
5673,"Crime"
5673,"Drama"
5673,"Mystery"
5673,"Thriller"
5674,"Action"
5674,"Comedy"
5674,"Horror"
5674,"Sci-Fi"
5674,"Thriller"
5674,"Western"
5675,"Comedy"
5676,"Action"
5676,"Crime"
5676,"Thriller"
5677,"Action"
5677,"Comedy"
5677,"Drama"
5677,"War"
5678,"Action"
5678,"Comedy"
5678,"Drama"
5679,"Action"
5679,"Drama"
5679,"Thriller"
5679,"War"
5680,"Action"
5680,"Drama"
5680,"Thriller"
5681,"Adventure"
5681,"Children"
5681,"Comedy"
5681,"Fantasy"
5682,"Action"
5682,"Adventure"
5682,"Drama"
5682,"Romance"
5683,"Comedy"
5683,"Crime"
5683,"Drama"
5683,"Romance"
5684,"Drama"
5684,"Mystery"
5684,"Romance"
5684,"War"
5685,"Drama"
5685,"Romance"
5686,"Action"
5686,"Animation"
5686,"Drama"
5686,"Sci-Fi"
5686,"Thriller"
5687,"Adventure"
5687,"Animation"
5687,"Children"
5687,"Fantasy"
5688,"Drama"
5688,"Romance"
5689,"Drama"
5689,"Romance"
5690,"Horror"
5690,"Thriller"
5691,"Drama"
5691,"Horror"
5691,"Mystery"
5691,"Thriller"
5692,"Comedy"
5693,"Drama"
5694,"Drama"
5695,"Horror"
5696,"Mystery"
5696,"Thriller"
5697,"Drama"
5698,"Fantasy"
5698,"Horror"
5699,"Horror"
5699,"Mystery"
5700,"Drama"
5700,"Mystery"
5700,"Sci-Fi"
5700,"Thriller"
5701,"Children"
5701,"Comedy"
5701,"Crime"
5701,"Drama"
5701,"Fantasy"
5702,"Action"
5702,"Horror"
5702,"Sci-Fi"
5702,"War"
5703,"Action"
5703,"Thriller"
5704,"Action"
5704,"Crime"
5704,"Drama"
5704,"Thriller"
5705,"Drama"
5706,"Comedy"
5706,"Drama"
5706,"Romance"
5707,"Drama"
5708,"Action"
5708,"Adventure"
5708,"Drama"
5708,"War"
5709,"Documentary"
5709,"Drama"
5710,"Drama"
5710,"Thriller"
5711,"Drama"
5711,"Thriller"
5712,"Comedy"
5712,"Drama"
5712,"Romance"
5713,"Documentary"
5714,"Drama"
5715,"Crime"
5715,"Drama"
5715,"Thriller"
5716,"Drama"
5717,"Action"
5717,"Adventure"
5718,"Drama"
5718,"Thriller"
5719,"Drama"
5719,"Horror"
5719,"Mystery"
5719,"Thriller"
5720,"Documentary"
5721,"Documentary"
5722,"Action"
5722,"Adventure"
5722,"Drama"
5722,"Thriller"
5723,"Drama"
5724,"Action"
5724,"Drama"
5724,"War"
5725,"Documentary"
5726,"Documentary"
5727,"Documentary"
5728,"Documentary"
5729,"Comedy"
5729,"Documentary"
5729,"Drama"
5730,"Animation"
5730,"Drama"
5730,"Mystery"
5730,"Sci-Fi"
5730,"Thriller"
5731,"Action"
5731,"Drama"
5731,"Fantasy"
5731,"Sci-Fi"
5732,"Documentary"
5733,"Drama"
5734,"Comedy"
5734,"Crime"
5734,"Drama"
5734,"Horror"
5734,"Mystery"
5735,"Drama"
5735,"War"
5736,"Adventure"
5736,"Children"
5736,"Comedy"
5736,"Fantasy"
5736,"IMAX"
5737,"Drama"
5737,"Romance"
5738,"Adventure"
5738,"Comedy"
5738,"Fantasy"
5739,"Drama"
5740,"Drama"
5740,"Musical"
5740,"Romance"
5741,"Drama"
5741,"Musical"
5742,"Drama"
5743,"Comedy"
5743,"Drama"
5744,"Comedy"
5745,"Crime"
5745,"Drama"
5745,"Thriller"
5746,"Drama"
5747,"Drama"
5748,"Comedy"
5748,"Fantasy"
5749,"Drama"
5750,"Animation"
5750,"Documentary"
5751,"Drama"
5751,"Horror"
5751,"Mystery"
5751,"Sci-Fi"
5751,"Thriller"
5752,"Comedy"
5752,"Drama"
5752,"Romance"
5753,"Comedy"
5753,"Drama"
5754,"Comedy"
5755,"Children"
5755,"Drama"
5756,"Drama"
5756,"Romance"
5757,"Comedy"
5757,"Thriller"
5758,"Comedy"
5758,"Romance"
5759,"Crime"
5759,"Drama"
5760,"Action"
5760,"Crime"
5760,"Drama"
5761,"Comedy"
5761,"Drama"
5762,"Drama"
5762,"War"
5763,"Comedy"
5763,"Crime"
5764,"Animation"
5764,"Fantasy"
5764,"Sci-Fi"
5764,"War"
5765,"Comedy"
5765,"Drama"
5766,"Action"
5766,"Animation"
5766,"Fantasy"
5766,"Sci-Fi"
5767,"Animation"
5767,"Children"
5767,"Musical"
5768,"Action"
5768,"Adventure"
5768,"Crime"
5768,"Drama"
5769,"Children"
5769,"Comedy"
5770,"Drama"
5771,"Drama"
5772,"Comedy"
5772,"Musical"
5773,"Crime"
5773,"Drama"
5774,"Crime"
5774,"Drama"
5774,"Mystery"
5774,"Thriller"
5775,"Action"
5775,"Adventure"
5775,"Comedy"
5775,"Crime"
5775,"Romance"
5775,"Thriller"
5776,"Drama"
5776,"War"
5777,"Action"
5777,"Crime"
5777,"Drama"
5777,"Thriller"
5778,"Children"
5778,"Comedy"
5779,"Action"
5779,"Horror"
5779,"Sci-Fi"
5779,"Thriller"
5780,"Horror"
5780,"Mystery"
5780,"Thriller"
5781,"Drama"
5781,"Horror"
5781,"Mystery"
5781,"Thriller"
5782,"Comedy"
5782,"Romance"
5783,"Drama"
5784,"Drama"
5785,"Comedy"
5785,"Drama"
5786,"Drama"
5787,"Crime"
5787,"Film-Noir"
5788,"Action"
5788,"Adventure"
5788,"Sci-Fi"
5789,"Crime"
5789,"Drama"
5789,"Thriller"
5790,"Drama"
5791,"Action"
5791,"Adventure"
5791,"Drama"
5791,"Romance"
5791,"War"
5792,"Adventure"
5792,"Animation"
5792,"Fantasy"
5792,"Romance"
5793,"Action"
5793,"Animation"
5793,"Drama"
5793,"Sci-Fi"
5794,"Action"
5794,"Comedy"
5794,"Romance"
5795,"Comedy"
5795,"Romance"
5796,"Comedy"
5797,"Comedy"
5797,"Musical"
5797,"Romance"
5798,"Action"
5798,"Fantasy"
5798,"Horror"
5798,"Thriller"
5799,"Adventure"
5799,"Children"
5799,"Comedy"
5799,"Fantasy"
5800,"Children"
5800,"Comedy"
5800,"Drama"
5801,"Drama"
5801,"War"
5802,"Mystery"
5802,"Thriller"
5803,"Action"
5803,"Fantasy"
5803,"Horror"
5803,"Mystery"
5803,"Sci-Fi"
5803,"Thriller"
5804,"Comedy"
5805,"Action"
5805,"Comedy"
5806,"Action"
5806,"Comedy"
5807,"Drama"
5807,"Romance"
5808,"Comedy"
5808,"Horror"
5809,"Adventure"
5809,"Comedy"
5809,"Crime"
5809,"Drama"
5809,"Mystery"
5809,"Thriller"
5810,"Action"
5810,"Adventure"
5810,"Comedy"
5811,"Adventure"
5811,"Comedy"
5811,"Romance"
5812,"Comedy"
5812,"Crime"
5812,"Drama"
5812,"Mystery"
5813,"Drama"
5813,"War"
5814,"Comedy"
5814,"Drama"
5814,"Romance"
5815,"Horror"
5815,"Thriller"
5816,"Action"
5816,"Comedy"
5817,"Comedy"
5817,"Crime"
5817,"Musical"
5818,"Documentary"
5818,"War"
5819,"Action"
5819,"Crime"
5819,"Drama"
5819,"Thriller"
5820,"Adventure"
5820,"Animation"
5820,"Children"
5820,"Comedy"
5820,"Fantasy"
5820,"Sci-Fi"
5820,"IMAX"
5821,"Drama"
5822,"Horror"
5822,"Mystery"
5823,"Comedy"
5824,"Drama"
5825,"Comedy"
5826,"Crime"
5826,"Drama"
5826,"Thriller"
5827,"Horror"
5827,"Mystery"
5827,"Sci-Fi"
5827,"Thriller"
5828,"Drama"
5829,"Action"
5829,"Comedy"
5829,"Crime"
5830,"Children"
5830,"Comedy"
5830,"Drama"
5831,"Comedy"
5831,"Drama"
5832,"Drama"
5833,"Adventure"
5833,"Comedy"
5833,"Crime"
5834,"Comedy"
5834,"Romance"
5835,"Action"
5835,"Comedy"
5836,"Documentary"
5837,"Adventure"
5837,"Comedy"
5837,"Documentary"
5838,"Crime"
5838,"Drama"
5838,"Film-Noir"
5839,"Action"
5839,"Drama"
5840,"Comedy"
5840,"Crime"
5840,"Drama"
5840,"Western"
5841,"Action"
5841,"Comedy"
5842,"Comedy"
5843,"Animation"
5843,"Comedy"
5843,"Drama"
5843,"Fantasy"
5844,"Action"
5844,"Comedy"
5844,"Crime"
5844,"Drama"
5845,"Comedy"
5845,"Crime"
5845,"Drama"
5846,"Action"
5846,"Adventure"
5847,"Adventure"
5847,"Drama"
5847,"War"
5847,"Western"
5848,"Animation"
5848,"Fantasy"
5848,"Sci-Fi"
5848,"Thriller"
5849,"Documentary"
5850,"Drama"
5851,"Action"
5851,"Crime"
5851,"Film-Noir"
5851,"Mystery"
5851,"Thriller"
5852,"Comedy"
5853,"Action"
5853,"Adventure"
5853,"Comedy"
5854,"Comedy"
5854,"Romance"
5855,"Drama"
5856,"Comedy"
5856,"Musical"
5856,"Romance"
5857,"Action"
5857,"Crime"
5858,"Drama"
5858,"War"
5859,"Animation"
5859,"Drama"
5860,"Comedy"
5861,"Comedy"
5862,"Drama"
5862,"Mystery"
5862,"Thriller"
5863,"Drama"
5863,"Horror"
5863,"Thriller"
5864,"Drama"
5865,"Drama"
5865,"Romance"
5866,"Comedy"
5866,"Romance"
5867,"Comedy"
5868,"Drama"
5868,"War"
5869,"Action"
5869,"Adventure"
5869,"Fantasy"
5869,"Sci-Fi"
5870,"Drama"
5870,"War"
5871,"Drama"
5871,"Horror"
5871,"Thriller"
5872,"Comedy"
5872,"Fantasy"
5872,"Romance"
5873,"Adventure"
5873,"Comedy"
5873,"Sci-Fi"
5874,"Horror"
5874,"Thriller"
5875,"Animation"
5875,"Comedy"
5875,"Sci-Fi"
5876,"Drama"
5876,"War"
5877,"Comedy"
5877,"Western"
5878,"Action"
5878,"Crime"
5878,"Drama"
5879,"Adventure"
5879,"Comedy"
5879,"Drama"
5880,"Comedy"
5880,"Drama"
5880,"Romance"
5881,"Comedy"
5881,"Crime"
5882,"Documentary"
5883,"Action"
5883,"Crime"
5883,"Thriller"
5884,"Action"
5884,"Drama"
5884,"Romance"
5884,"War"
5885,"Horror"
5885,"Thriller"
5886,"Crime"
5886,"Drama"
5887,"Drama"
5887,"Mystery"
5888,"Comedy"
5888,"Romance"
5889,"Drama"
5889,"Mystery"
5889,"Romance"
5889,"Thriller"
5890,"Drama"
5890,"Musical"
5890,"Romance"
5891,"Animation"
5891,"Fantasy"
5891,"Horror"
5892,"Drama"
5892,"Romance"
5893,"Comedy"
5893,"Musical"
5894,"Drama"
5895,"Documentary"
5896,"Action"
5896,"Crime"
5896,"Drama"
5896,"Thriller"
5897,"Action"
5897,"Adventure"
5897,"Sci-Fi"
5898,"Comedy"
5899,"Comedy"
5899,"Romance"
5900,"Adventure"
5900,"Drama"
5901,"Comedy"
5902,"Adventure"
5902,"Animation"
5902,"Children"
5902,"Comedy"
5903,"Adventure"
5903,"Comedy"
5904,"Children"
5904,"Documentary"
5905,"Horror"
5905,"Thriller"
5906,"Comedy"
5906,"Drama"
5907,"Comedy"
5907,"Drama"
5907,"Romance"
5908,"Drama"
5908,"Romance"
5909,"Adventure"
5909,"Comedy"
5909,"Drama"
5910,"Action"
5910,"Comedy"
5910,"Drama"
5911,"Documentary"
5912,"Action"
5912,"Adventure"
5912,"Comedy"
5912,"Romance"
5913,"Action"
5913,"Adventure"
5913,"Children"
5913,"Fantasy"
5914,"Horror"
5914,"Thriller"
5915,"Comedy"
5915,"Drama"
5915,"Musical"
5916,"Comedy"
5917,"Drama"
5917,"Romance"
5918,"Action"
5918,"Crime"
5918,"IMAX"
5919,"Action"
5919,"Adventure"
5919,"Fantasy"
5919,"Sci-Fi"
5920,"Comedy"
5920,"Drama"
5920,"Romance"
5921,"Comedy"
5921,"Drama"
5922,"Adventure"
5922,"Comedy"
5922,"Romance"
5923,"Action"
5923,"Horror"
5923,"Thriller"
5924,"Comedy"
5924,"Fantasy"
5924,"Romance"
5925,"Documentary"
5926,"Comedy"
5926,"Drama"
5927,"Comedy"
5927,"Crime"
5927,"Thriller"
5928,"Horror"
5929,"Comedy"
5929,"Crime"
5929,"Drama"
5929,"Romance"
5930,"Comedy"
5931,"Comedy"
5931,"Musical"
5932,"Action"
5932,"Adventure"
5932,"Sci-Fi"
5932,"Thriller"
5933,"Documentary"
5934,"Comedy"
5935,"Drama"
5935,"Horror"
5935,"Thriller"
5936,"Drama"
5937,"Action"
5937,"Adventure"
5937,"Sci-Fi"
5938,"Documentary"
5939,"Comedy"
5939,"Romance"
5940,"Comedy"
5940,"Drama"
5941,"Crime"
5941,"Drama"
5942,"Action"
5942,"Horror"
5942,"Sci-Fi"
5943,"Comedy"
5944,"Action"
5944,"Sci-Fi"
5944,"Thriller"
5945,"Children"
5945,"Comedy"
5946,"Action"
5946,"Crime"
5946,"Horror"
5947,"Drama"
5948,"Drama"
5948,"Mystery"
5949,"Action"
5949,"Adventure"
5949,"Children"
5949,"Comedy"
5950,"Action"
5950,"Adventure"
5950,"Sci-Fi"
5950,"Thriller"
5951,"Comedy"
5951,"Romance"
5952,"Comedy"
5952,"Documentary"
5953,"Comedy"
5954,"Action"
5954,"Adventure"
5954,"Drama"
5954,"Thriller"
5955,"Action"
5955,"Adventure"
5955,"Sci-Fi"
5956,"Comedy"
5956,"Drama"
5957,"Action"
5957,"Comedy"
5957,"Crime"
5957,"Drama"
5958,"Drama"
5959,"Action"
5959,"Adventure"
5959,"Comedy"
5960,"Comedy"
5960,"Drama"
5961,"Comedy"
5961,"Drama"
5962,"Comedy"
5963,"Drama"
5963,"Horror"
5963,"Mystery"
5963,"Thriller"
5964,"Action"
5964,"Crime"
5964,"Drama"
5965,"Action"
5965,"Drama"
5965,"War"
5966,"Comedy"
5966,"Drama"
5967,"Documentary"
5968,"Comedy"
5969,"Action"
5969,"Crime"
5969,"Drama"
5969,"Thriller"
5970,"Adventure"
5970,"Drama"
5971,"Animation"
5971,"Drama"
5972,"Comedy"
5973,"Comedy"
5973,"Romance"
5974,"Horror"
5974,"Thriller"
5975,"Drama"
5975,"Mystery"
5975,"Thriller"
5976,"Adventure"
5976,"Children"
5976,"Comedy"
5976,"Fantasy"
5977,"Comedy"
5977,"Drama"
5977,"Sci-Fi"
5978,"Adventure"
5978,"Animation"
5978,"Children"
5978,"Comedy"
5978,"Fantasy"
5978,"War"
5979,"Comedy"
5979,"Fantasy"
5979,"Horror"
5979,"Thriller"
5980,"Comedy"
5980,"Drama"
5980,"Romance"
5981,"Action"
5981,"Adventure"
5981,"Horror"
5981,"Mystery"
5981,"Sci-Fi"
5981,"Thriller"
5982,"Drama"
5982,"Thriller"
5983,"Action"
5983,"Crime"
5983,"Thriller"
5984,"Comedy"
5984,"Fantasy"
5984,"Romance"
5985,"Drama"
5986,"Action"
5986,"Crime"
5986,"Drama"
5986,"Thriller"
5986,"War"
5987,"Drama"
5987,"Horror"
5987,"Mystery"
5987,"Thriller"
5988,"Comedy"
5988,"Drama"
5989,"Comedy"
5989,"Drama"
5990,"Adventure"
5990,"Animation"
5990,"Comedy"
5991,"Action"
5991,"Comedy"
5991,"Crime"
5991,"Thriller"
5992,"Action"
5992,"Crime"
5992,"Drama"
5993,"Comedy"
5993,"Musical"
5993,"Western"
5994,"Documentary"
5995,"Action"
5995,"Horror"
5995,"Sci-Fi"
5996,"Crime"
5996,"Drama"
5996,"Thriller"
5997,"Comedy"
5998,"Action"
5998,"Sci-Fi"
5999,"Comedy"
5999,"Horror"
5999,"Romance"
6000,"Drama"
6001,"Action"
6001,"Comedy"
6001,"Crime"
6002,"Fantasy"
6002,"Mystery"
6002,"Romance"
6002,"Thriller"
6003,"Drama"
6004,"Crime"
6004,"Drama"
6004,"Horror"
6004,"Thriller"
6005,"Action"
6005,"Drama"
6005,"Thriller"
6006,"Animation"
6006,"Comedy"
6006,"Fantasy"
6006,"Musical"
6006,"Romance"
6007,"Crime"
6007,"Drama"
6008,"Action"
6008,"Crime"
6008,"Drama"
6008,"Thriller"
6009,"Drama"
6010,"Drama"
6011,"Crime"
6011,"Drama"
6012,"Action"
6012,"Adventure"
6012,"Animation"
6012,"Fantasy"
6012,"Sci-Fi"
6013,"Comedy"
6013,"Drama"
6013,"Romance"
6014,"Action"
6014,"Adventure"
6014,"Crime"
6014,"Thriller"
6015,"Adventure"
6015,"Children"
6015,"Drama"
6015,"Fantasy"
6016,"Adventure"
6016,"Animation"
6016,"Children"
6016,"Comedy"
6017,"Comedy"
6017,"Crime"
6017,"Mystery"
6017,"Thriller"
6018,"Action"
6018,"Crime"
6018,"Drama"
6019,"Drama"
6019,"Romance"
6020,"Drama"
6020,"Romance"
6021,"Documentary"
6022,"Action"
6022,"Adventure"
6022,"Drama"
6022,"Fantasy"
6023,"Documentary"
6024,"Drama"
6025,"Action"
6025,"Horror"
6025,"Sci-Fi"
6025,"Thriller"
6026,"Comedy"
6026,"Drama"
6027,"Comedy"
6027,"Drama"
6028,"Drama"
6029,"Drama"
6029,"Romance"
6030,"Comedy"
6030,"Drama"
6030,"Romance"
6031,"Drama"
6032,"Crime"
6032,"Drama"
6033,"Children"
6033,"Drama"
6034,"Crime"
6034,"Drama"
6034,"Western"
6035,"Action"
6035,"Horror"
6035,"Mystery"
6035,"Thriller"
6036,"Comedy"
6036,"Drama"
6036,"Romance"
6037,"Thriller"
6038,"Action"
6038,"Adventure"
6038,"Drama"
6038,"Western"
6039,"Comedy"
6039,"Drama"
6040,"Horror"
6040,"Thriller"
6041,"Comedy"
6041,"Drama"
6041,"Romance"
6042,"Drama"
6043,"Comedy"
6044,"Adventure"
6044,"Comedy"
6044,"Fantasy"
6044,"Horror"
6045,"Drama"
6046,"Crime"
6046,"Drama"
6046,"Thriller"
6047,"Action"
6047,"Drama"
6047,"War"
6048,"Action"
6048,"Adventure"
6048,"Animation"
6048,"Children"
6048,"Comedy"
6048,"Sci-Fi"
6049,"Crime"
6049,"Thriller"
6050,"Drama"
6050,"War"
6051,"Horror"
6051,"Sci-Fi"
6051,"Thriller"
6052,"Comedy"
6052,"Drama"
6053,"Action"
6053,"Drama"
6054,"Comedy"
6054,"Romance"
6055,"Drama"
6055,"Thriller"
6056,"Comedy"
6056,"Drama"
6057,"Drama"
6057,"Thriller"
6058,"Horror"
6058,"Thriller"
6059,"Drama"
6059,"Romance"
6060,"Sci-Fi"
6061,"Crime"
6061,"Horror"
6061,"Thriller"
6062,"Adventure"
6062,"Drama"
6062,"Horror"
6062,"Thriller"
6063,"Adventure"
6063,"Fantasy"
6063,"Thriller"
6063,"IMAX"
6064,"Drama"
6064,"Musical"
6064,"Romance"
6065,"Drama"
6065,"Musical"
6065,"Romance"
6066,"Action"
6066,"Adventure"
6066,"Children"
6066,"Fantasy"
6067,"Drama"
6068,"Comedy"
6068,"Musical"
6069,"Comedy"
6069,"Drama"
6070,"Action"
6070,"Comedy"
6070,"Crime"
6070,"Thriller"
6071,"Comedy"
6071,"Romance"
6072,"Drama"
6073,"Crime"
6073,"Horror"
6073,"Mystery"
6073,"Thriller"
6074,"Crime"
6074,"Drama"
6074,"Romance"
6075,"Crime"
6075,"Drama"
6075,"Thriller"
6075,"War"
6076,"Adventure"
6076,"Children"
6076,"Fantasy"
6077,"Action"
6077,"Adventure"
6077,"Drama"
6077,"Fantasy"
6077,"Thriller"
6078,"Drama"
6078,"Romance"
6079,"Comedy"
6079,"Drama"
6079,"Romance"
6080,"Crime"
6080,"Drama"
6080,"Romance"
6081,"Action"
6081,"Drama"
6082,"Comedy"
6082,"Drama"
6083,"Comedy"
6083,"Drama"
6083,"Thriller"
6084,"Documentary"
6085,"Comedy"
6085,"Drama"
6085,"Romance"
6086,"Comedy"
6086,"War"
6087,"Adventure"
6087,"Crime"
6087,"Drama"
6088,"Action"
6088,"Crime"
6088,"Drama"
6088,"Thriller"
6089,"Comedy"
6089,"Musical"
6090,"Adventure"
6090,"Comedy"
6090,"Drama"
6091,"Comedy"
6091,"Drama"
6091,"Romance"
6092,"Adventure"
6092,"Comedy"
6093,"Comedy"
6093,"Crime"
6094,"Comedy"
6095,"Action"
6095,"Adventure"
6095,"Comedy"
6095,"Drama"
6095,"Romance"
6096,"Comedy"
6096,"Drama"
6097,"Drama"
6097,"Thriller"
6098,"Animation"
6098,"Children"
6099,"Horror"
6099,"Thriller"
6100,"Adventure"
6100,"Drama"
6100,"Romance"
6101,"Animation"
6101,"Drama"
6101,"Romance"
6101,"Sci-Fi"
6102,"Fantasy"
6102,"Mystery"
6102,"Western"
6103,"Action"
6103,"Adventure"
6103,"Drama"
6104,"Documentary"
6105,"Crime"
6105,"Drama"
6105,"Mystery"
6105,"Thriller"
6106,"Comedy"
6106,"Drama"
6107,"Action"
6107,"Crime"
6107,"Sci-Fi"
6108,"Horror"
6109,"Comedy"
6110,"Drama"
6110,"Romance"
6111,"Drama"
6112,"Comedy"
6113,"Animation"
6113,"Children"
6113,"Comedy"
6114,"Action"
6114,"Fantasy"
6114,"Horror"
6115,"Comedy"
6116,"Adventure"
6116,"Children"
6116,"Comedy"
6116,"Fantasy"
6117,"Adventure"
6117,"Drama"
6117,"War"
6118,"Action"
6118,"Comedy"
6119,"Adventure"
6119,"Comedy"
6119,"Drama"
6119,"Fantasy"
6120,"Drama"
6120,"Romance"
6121,"Drama"
6121,"War"
6122,"Drama"
6123,"Action"
6123,"Comedy"
6123,"Crime"
6123,"Western"
6124,"Comedy"
6124,"Drama"
6125,"Action"
6125,"Crime"
6125,"Drama"
6125,"Horror"
6126,"Drama"
6127,"Action"
6127,"Comedy"
6127,"Crime"
6128,"Children"
6128,"Comedy"
6128,"Fantasy"
6129,"Drama"
6129,"War"
6130,"Horror"
6130,"Mystery"
6130,"Thriller"
6131,"Comedy"
6131,"Drama"
6131,"Romance"
6132,"Comedy"
6132,"Documentary"
6133,"Comedy"
6133,"Drama"
6133,"Romance"
6134,"Adventure"
6134,"Comedy"
6134,"Crime"
6135,"Adventure"
6135,"Animation"
6135,"Children"
6135,"Comedy"
6136,"Crime"
6136,"Drama"
6136,"Thriller"
6137,"Horror"
6137,"Thriller"
6138,"Drama"
6139,"Crime"
6139,"Drama"
6140,"Drama"
6141,"Action"
6141,"Adventure"
6141,"Drama"
6141,"Romance"
6142,"Comedy"
6142,"Romance"
6143,"Action"
6143,"Crime"
6143,"Thriller"
6144,"Action"
6144,"Fantasy"
6144,"Sci-Fi"
6144,"Thriller"
6145,"Comedy"
6145,"Romance"
6146,"Action"
6146,"Drama"
6146,"Fantasy"
6146,"Horror"
6146,"Mystery"
6146,"Sci-Fi"
6146,"Thriller"
6147,"Crime"
6147,"Thriller"
6148,"Comedy"
6148,"Romance"
6149,"Action"
6149,"Animation"
6149,"Children"
6149,"Sci-Fi"
6150,"Adventure"
6150,"Animation"
6150,"Children"
6150,"Comedy"
6151,"Drama"
6151,"Romance"
6152,"Action"
6152,"Sci-Fi"
6152,"Thriller"
6152,"IMAX"
6153,"Comedy"
6153,"Romance"
6154,"Comedy"
6154,"Drama"
6155,"Comedy"
6155,"Crime"
6155,"Drama"
6156,"Crime"
6156,"Drama"
6156,"Thriller"
6157,"Crime"
6157,"Drama"
6158,"Children"
6158,"Comedy"
6158,"Fantasy"
6159,"Comedy"
6159,"Fantasy"
6159,"Horror"
6160,"Comedy"
6160,"Fantasy"
6160,"Horror"
6161,"Comedy"
6161,"Fantasy"
6161,"Horror"
6161,"Sci-Fi"
6162,"Crime"
6162,"Drama"
6163,"Drama"
6163,"Horror"
6163,"Thriller"
6164,"Adventure"
6164,"Children"
6164,"Comedy"
6164,"Fantasy"
6165,"Documentary"
6166,"Drama"
6166,"Romance"
6166,"Thriller"
6167,"Action"
6167,"Crime"
6167,"Mystery"
6168,"Drama"
6169,"Documentary"
6170,"Drama"
6171,"Crime"
6171,"Drama"
6171,"Mystery"
6172,"Comedy"
6172,"Drama"
6173,"Drama"
6174,"Drama"
6175,"Horror"
6175,"Sci-Fi"
6175,"Thriller"
6176,"Crime"
6176,"Drama"
6176,"Mystery"
6176,"Thriller"
6177,"Crime"
6177,"Drama"
6177,"Film-Noir"
6177,"Mystery"
6178,"Comedy"
6178,"Horror"
6179,"Comedy"
6179,"Horror"
6179,"Sci-Fi"
6180,"Documentary"
6181,"Comedy"
6181,"Horror"
6181,"Sci-Fi"
6182,"Comedy"
6183,"Action"
6183,"Animation"
6183,"Film-Noir"
6183,"Sci-Fi"
6183,"Thriller"
6184,"Comedy"
6185,"Comedy"
6185,"Drama"
6185,"Romance"
6186,"Comedy"
6186,"Drama"
6186,"Musical"
6187,"Drama"
6187,"Romance"
6188,"Drama"
6189,"Crime"
6189,"Drama"
6190,"Documentary"
6191,"Comedy"
6191,"Horror"
6192,"Drama"
6192,"Thriller"
6193,"Comedy"
6193,"Drama"
6193,"Musical"
6194,"Crime"
6194,"Drama"
6194,"Thriller"
6195,"Adventure"
6195,"Animation"
6195,"Children"
6195,"Comedy"
6195,"Fantasy"
6196,"Fantasy"
6196,"Horror"
6196,"Thriller"
6197,"Comedy"
6197,"Drama"
6198,"Comedy"
6198,"Drama"
6199,"Action"
6199,"Comedy"
6199,"Crime"
6199,"Thriller"
6200,"Action"
6200,"Adventure"
6200,"Thriller"
6201,"Adventure"
6201,"Children"
6201,"Comedy"
6202,"Crime"
6202,"Drama"
6203,"Comedy"
6204,"Drama"
6204,"Horror"
6204,"Mystery"
6204,"Thriller"
6205,"Drama"
6205,"Romance"
6206,"Adventure"
6206,"Animation"
6206,"Children"
6206,"Comedy"
6207,"Comedy"
6207,"Drama"
6208,"Action"
6208,"Adventure"
6208,"Thriller"
6208,"IMAX"
6209,"Drama"
6209,"Mystery"
6209,"Thriller"
6210,"Action"
6210,"Sci-Fi"
6210,"Thriller"
6211,"Comedy"
6211,"Drama"
6211,"Romance"
6212,"Drama"
6213,"Animation"
6213,"Children"
6213,"Comedy"
6214,"Drama"
6215,"Comedy"
6215,"Drama"
6216,"Drama"
6217,"Horror"
6217,"Thriller"
6218,"Comedy"
6219,"Drama"
6219,"Fantasy"
6219,"Romance"
6220,"Adventure"
6220,"Comedy"
6220,"Drama"
6220,"Fantasy"
6220,"Romance"
6221,"Comedy"
6221,"Drama"
6222,"Action"
6222,"Adventure"
6222,"Fantasy"
6223,"Comedy"
6224,"Comedy"
6225,"Drama"
6225,"Fantasy"
6225,"Mystery"
6226,"Comedy"
6226,"Fantasy"
6226,"Romance"
6227,"Drama"
6227,"Romance"
6228,"Documentary"
6229,"Documentary"
6230,"Comedy"
6230,"Romance"
6231,"Children"
6231,"Comedy"
6231,"Drama"
6231,"Musical"
6231,"Romance"
6232,"Comedy"
6232,"Documentary"
6232,"Romance"
6233,"Drama"
6234,"Action"
6234,"Drama"
6235,"Action"
6235,"Crime"
6235,"Drama"
6235,"Thriller"
6236,"Animation"
6236,"Children"
6236,"Comedy"
6237,"Documentary"
6238,"Crime"
6238,"Thriller"
6239,"Action"
6239,"Adventure"
6239,"Sci-Fi"
6239,"IMAX"
6240,"Drama"
6240,"War"
6241,"Drama"
6241,"Thriller"
6242,"Comedy"
6243,"Adventure"
6243,"Comedy"
6243,"Drama"
6244,"Drama"
6244,"Mystery"
6244,"Thriller"
6245,"Drama"
6245,"Thriller"
6246,"Comedy"
