"idx","title","value","genres"
5466,"Tokyo Drifter (Tôkyô nagaremono) (1966)",1,"Action"
5466,"Tokyo Drifter (Tôkyô nagaremono) (1966)",1,"Crime"
5466,"Tokyo Drifter (Tôkyô nagaremono) (1966)",1,"Drama"
5467,"Branded to Kill (Koroshi no rakuin) (1967)",1,"Action"
5467,"Branded to Kill (Koroshi no rakuin) (1967)",1,"Crime"
5467,"Branded to Kill (Koroshi no rakuin) (1967)",1,"Drama"
5468,"Play Time (a.k.a. Playtime) (1967)",1,"Comedy"
5469,"Point Blank (1967)",1,"Action"
5469,"Point Blank (1967)",1,"Crime"
5469,"Point Blank (1967)",1,"Drama"
5469,"Point Blank (1967)",1,"Thriller"
5470,"Titicut Follies (1967)",1,"Documentary"
5470,"Titicut Follies (1967)",1,"Drama"
5471,"Asterix and Cleopatra (Astérix et Cléopâtre) (1968)",1,"Action"
5471,"Asterix and Cleopatra (Astérix et Cléopâtre) (1968)",1,"Adventure"
5471,"Asterix and Cleopatra (Astérix et Cléopâtre) (1968)",1,"Animation"
5471,"Asterix and Cleopatra (Astérix et Cléopâtre) (1968)",1,"Children"
5471,"Asterix and Cleopatra (Astérix et Cléopâtre) (1968)",1,"Comedy"
5472,"Diamond Arm, The (Brilliantovaya ruka) (1968)",1,"Action"
5472,"Diamond Arm, The (Brilliantovaya ruka) (1968)",1,"Adventure"
5472,"Diamond Arm, The (Brilliantovaya ruka) (1968)",1,"Comedy"
5472,"Diamond Arm, The (Brilliantovaya ruka) (1968)",1,"Crime"
5472,"Diamond Arm, The (Brilliantovaya ruka) (1968)",1,"Thriller"
5473,"Sympathy for the Devil (1968)",1,"Documentary"
5473,"Sympathy for the Devil (1968)",1,"Musical"
5474,"Yours, Mine and Ours (1968)",1,"Children"
5474,"Yours, Mine and Ours (1968)",1,"Comedy"
5475,"Claire's Knee (Genou de Claire, Le) (1970)",1,"Comedy"
5475,"Claire's Knee (Genou de Claire, Le) (1970)",1,"Romance"
5476,"Performance (1970)",1,"Crime"
5476,"Performance (1970)",1,"Drama"
5476,"Performance (1970)",1,"Thriller"
5477,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",1,"Action"
5477,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",1,"Adventure"
5477,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",1,"Comedy"
5477,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",1,"Drama"
5477,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",1,"Romance"
5477,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",1,"War"
5478,"Zabriskie Point (1970)",1,"Drama"
5478,"Zabriskie Point (1970)",1,"Romance"
5479,"Duel (1971)",1,"Action"
5479,"Duel (1971)",1,"Mystery"
5479,"Duel (1971)",1,"Thriller"
5480,"They Call Me Trinity (1971)",1,"Comedy"
5480,"They Call Me Trinity (1971)",1,"Western"
5481,"Topo, El (1970)",1,"Fantasy"
5481,"Topo, El (1970)",1,"Western"
5482,"Dr. Phibes Rises Again (1972)",1,"Adventure"
5482,"Dr. Phibes Rises Again (1972)",1,"Comedy"
5482,"Dr. Phibes Rises Again (1972)",1,"Horror"
5482,"Dr. Phibes Rises Again (1972)",1,"Romance"
5483,"Charley Varrick (1973)",1,"Crime"
5483,"Charley Varrick (1973)",1,"Drama"
5483,"Charley Varrick (1973)",1,"Thriller"
5484,"Dark Star (1974)",1,"Comedy"
5484,"Dark Star (1974)",1,"Sci-Fi"
5484,"Dark Star (1974)",1,"Thriller"
5485,"Sisters (1973)",1,"Horror"
5485,"Sisters (1973)",1,"Thriller"
5486,"Turkish Delight (Turks fruit) (1973)",1,"Drama"
5486,"Turkish Delight (Turks fruit) (1973)",1,"Romance"
5487,"California Split (1974)",1,"Comedy"
5487,"California Split (1974)",1,"Drama"
5488,"Emmanuelle (1974)",1,"Drama"
5488,"Emmanuelle (1974)",1,"Romance"
5489,"Gone in 60 Seconds (1974)",1,"Action"
5489,"Gone in 60 Seconds (1974)",1,"Crime"
5489,"Gone in 60 Seconds (1974)",1,"Drama"
5490,"Holy Mountain, The (Montaña sagrada, La) (1973)",1,"Drama"
5491,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)",1,"Action"
5491,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)",1,"Adventure"
5491,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)",1,"Animation"
5491,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)",1,"Children"
5491,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)",1,"Comedy"
5491,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)",1,"Fantasy"
5492,"French Connection II (1975)",1,"Action"
5492,"French Connection II (1975)",1,"Crime"
5492,"French Connection II (1975)",1,"Drama"
5492,"French Connection II (1975)",1,"Thriller"
5493,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)",1,"Comedy"
5493,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)",1,"Drama"
5493,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)",1,"Romance"
5494,"Passenger, The (Professione: reporter) (1975)",1,"Drama"
5495,"Trilogy of Terror (1975)",1,"Horror"
5495,"Trilogy of Terror (1975)",1,"Thriller"
5496,"1900 (Novecento) (1976)",1,"Drama"
5496,"1900 (Novecento) (1976)",1,"War"
5497,"Futureworld (1976)",1,"Sci-Fi"
5497,"Futureworld (1976)",1,"Thriller"
5498,"Harlan County U.S.A. (1976)",1,"Documentary"
5499,"Silver Streak (1976)",1,"Action"
5499,"Silver Streak (1976)",1,"Comedy"
5499,"Silver Streak (1976)",1,"Crime"
5500,"High Anxiety (1977)",1,"Comedy"
5500,"High Anxiety (1977)",1,"Thriller"
5501,"New York, New York (1977)",1,"Drama"
5501,"New York, New York (1977)",1,"Musical"
5501,"New York, New York (1977)",1,"Romance"
5502,"Turning Point, The (1977)",1,"Drama"
5502,"Turning Point, The (1977)",1,"Romance"
5503,"Five Deadly Venoms (1978)",1,"Action"
5504,"Last Hurrah for Chivalry (Hao xia) (1979)",1,"Action"
5504,"Last Hurrah for Chivalry (Hao xia) (1979)",1,"Drama"
5505,"Clonus Horror, The (1979)",1,"Horror"
5505,"Clonus Horror, The (1979)",1,"Sci-Fi"
5506,"Snake in the Eagle's Shadow (Se ying diu sau) (1978)",1,"Action"
5506,"Snake in the Eagle's Shadow (Se ying diu sau) (1978)",1,"Comedy"
5507,"Hair (1979)",1,"Comedy"
5507,"Hair (1979)",1,"Drama"
5507,"Hair (1979)",1,"Musical"
5508,"Love at First Bite (1979)",1,"Comedy"
5508,"Love at First Bite (1979)",1,"Horror"
5508,"Love at First Bite (1979)",1,"Romance"
5509,"Hitch Hikers Guide to the Galaxy, The (1981)",1,"Adventure"
5509,"Hitch Hikers Guide to the Galaxy, The (1981)",1,"Comedy"
5509,"Hitch Hikers Guide to the Galaxy, The (1981)",1,"Sci-Fi"
5510,"Smiley's People (1982)",1,"Drama"
5510,"Smiley's People (1982)",1,"Mystery"
5511,"Blue Thunder (1983)",1,"Action"
5511,"Blue Thunder (1983)",1,"Crime"
5511,"Blue Thunder (1983)",1,"Drama"
5512,"Day After, The (1983)",1,"Drama"
5512,"Day After, The (1983)",1,"Sci-Fi"
5513,"Eddie Murphy Delirious (1983)",1,"Comedy"
5513,"Eddie Murphy Delirious (1983)",1,"Documentary"
5514,"Norte, El (1984)",1,"Adventure"
5514,"Norte, El (1984)",1,"Drama"
5515,"Twilight Zone: The Movie (1983)",1,"Fantasy"
5515,"Twilight Zone: The Movie (1983)",1,"Horror"
5515,"Twilight Zone: The Movie (1983)",1,"Sci-Fi"
5515,"Twilight Zone: The Movie (1983)",1,"Thriller"
5516,"Boy Meets Girl (1984)",1,"Drama"
5517,"Cloak & Dagger (1984)",1,"Action"
5517,"Cloak & Dagger (1984)",1,"Adventure"
5517,"Cloak & Dagger (1984)",1,"Children"
5517,"Cloak & Dagger (1984)",1,"Crime"
5517,"Cloak & Dagger (1984)",1,"Mystery"
5517,"Cloak & Dagger (1984)",1,"Thriller"
5518,"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure) (1984)",1,"Adventure"
5518,"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure) (1984)",1,"Children"
5518,"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure) (1984)",1,"Fantasy"
5518,"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure) (1984)",1,"Sci-Fi"
5519,"Silent Night, Deadly Night (1984)",1,"Horror"
5519,"Silent Night, Deadly Night (1984)",1,"Thriller"
5520,"Times of Harvey Milk, The (1984)",1,"Documentary"
5521,"What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984)",1,"Comedy"
5521,"What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984)",1,"Drama"
5522,"Anne of Green Gables (1985)",1,"Children"
5522,"Anne of Green Gables (1985)",1,"Drama"
5523,"Death of a Salesman (1985)",1,"Drama"
5524,"Ewoks: The Battle for Endor (1985)",1,"Adventure"
5524,"Ewoks: The Battle for Endor (1985)",1,"Children"
5524,"Ewoks: The Battle for Endor (1985)",1,"Fantasy"
5524,"Ewoks: The Battle for Endor (1985)",1,"Sci-Fi"
5525,"Police Story (Ging chaat goo si) (1985)",1,"Action"
5525,"Police Story (Ging chaat goo si) (1985)",1,"Comedy"
5525,"Police Story (Ging chaat goo si) (1985)",1,"Crime"
5525,"Police Story (Ging chaat goo si) (1985)",1,"Thriller"
5526,"Quiet Earth, The (1985)",1,"Drama"
5526,"Quiet Earth, The (1985)",1,"Mystery"
5526,"Quiet Earth, The (1985)",1,"Sci-Fi"
5527,"Spies Like Us (1985)",1,"Comedy"
5528,"White Nights (1985)",1,"Drama"
5529,"'Round Midnight (1986)",1,"Drama"
5529,"'Round Midnight (1986)",1,"Musical"
5530,"Club Paradise (1986)",1,"Comedy"
5531,"Sacrifice, The (Offret - Sacraficatio) (1986)",1,"Drama"
5532,"Better Tomorrow, A (Ying hung boon sik) (1986)",1,"Crime"
5532,"Better Tomorrow, A (Ying hung boon sik) (1986)",1,"Drama"
5532,"Better Tomorrow, A (Ying hung boon sik) (1986)",1,"Thriller"
5533,"Decalogue, The (Dekalog) (1989)",1,"Crime"
5533,"Decalogue, The (Dekalog) (1989)",1,"Drama"
5533,"Decalogue, The (Dekalog) (1989)",1,"Romance"
5534,"G.I. Joe: The Movie (1987)",1,"Action"
5534,"G.I. Joe: The Movie (1987)",1,"Adventure"
5534,"G.I. Joe: The Movie (1987)",1,"Animation"
5534,"G.I. Joe: The Movie (1987)",1,"Children"
5534,"G.I. Joe: The Movie (1987)",1,"Fantasy"
5534,"G.I. Joe: The Movie (1987)",1,"Sci-Fi"
5535,"Hell Comes to Frogtown (1988)",1,"Action"
5535,"Hell Comes to Frogtown (1988)",1,"Comedy"
5535,"Hell Comes to Frogtown (1988)",1,"Sci-Fi"
5536,"Law of Desire (Ley del deseo, La) (1987)",1,"Comedy"
5536,"Law of Desire (Ley del deseo, La) (1987)",1,"Drama"
5536,"Law of Desire (Ley del deseo, La) (1987)",1,"Romance"
5537,"Prince of Darkness (1987)",1,"Fantasy"
5537,"Prince of Darkness (1987)",1,"Horror"
5537,"Prince of Darkness (1987)",1,"Sci-Fi"
5537,"Prince of Darkness (1987)",1,"Thriller"
5538,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",1,"Action"
5538,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",1,"Fantasy"
5538,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",1,"Horror"
5538,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",1,"Romance"
5539,"Better Tomorrow II, A (Ying hung boon sik II) (1987)",1,"Crime"
5539,"Better Tomorrow II, A (Ying hung boon sik II) (1987)",1,"Drama"
5539,"Better Tomorrow II, A (Ying hung boon sik II) (1987)",1,"Thriller"
5540,"Bourne Identity, The (1988)",1,"Action"
5540,"Bourne Identity, The (1988)",1,"Adventure"
5540,"Bourne Identity, The (1988)",1,"Drama"
5540,"Bourne Identity, The (1988)",1,"Mystery"
5540,"Bourne Identity, The (1988)",1,"Thriller"
5541,"Dominick and Eugene (1988)",1,"Drama"
5542,"Killer Klowns from Outer Space (1988)",1,"Comedy"
5542,"Killer Klowns from Outer Space (1988)",1,"Horror"
5542,"Killer Klowns from Outer Space (1988)",1,"Sci-Fi"
5543,"Moonwalker (1988)",1,"Musical"
5544,"Alice (Neco z Alenky) (1988)",1,"Animation"
5544,"Alice (Neco z Alenky) (1988)",1,"Fantasy"
5544,"Alice (Neco z Alenky) (1988)",1,"Mystery"
5545,"Life Is a Long Quiet River (La vie est un long fleuve tranquille) (1988)",1,"Comedy"
5546,"Lonesome Dove (1989)",1,"Adventure"
5546,"Lonesome Dove (1989)",1,"Drama"
5546,"Lonesome Dove (1989)",1,"Western"
5547,"Kiki's Delivery Service (Majo no takkyûbin) (1989)",1,"Adventure"
5547,"Kiki's Delivery Service (Majo no takkyûbin) (1989)",1,"Animation"
5547,"Kiki's Delivery Service (Majo no takkyûbin) (1989)",1,"Children"
5547,"Kiki's Delivery Service (Majo no takkyûbin) (1989)",1,"Drama"
5547,"Kiki's Delivery Service (Majo no takkyûbin) (1989)",1,"Fantasy"
5548,"Almost an Angel (1990)",1,"Comedy"
5549,"Cry-Baby (1990)",1,"Comedy"
5549,"Cry-Baby (1990)",1,"Musical"
5549,"Cry-Baby (1990)",1,"Romance"
5550,"Bullet in the Head (1990)",1,"Action"
5550,"Bullet in the Head (1990)",1,"Drama"
5550,"Bullet in the Head (1990)",1,"War"
5551,"Ghost Dad (1990)",1,"Comedy"
5551,"Ghost Dad (1990)",1,"Fantasy"
5552,"It (1990)",1,"Drama"
5552,"It (1990)",1,"Fantasy"
5552,"It (1990)",1,"Horror"
5552,"It (1990)",1,"Mystery"
5552,"It (1990)",1,"Thriller"
5553,"Ju Dou (1990)",1,"Drama"
5554,"Krays, The (1990)",1,"Drama"
5555,"Lionheart (1990)",1,"Action"
5556,"Nuns on the Run (1990)",1,"Comedy"
5556,"Nuns on the Run (1990)",1,"Crime"
5557,"Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989)",1,"Action"
5557,"Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989)",1,"Animation"
5557,"Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989)",1,"Crime"
5557,"Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989)",1,"Drama"
5557,"Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989)",1,"Film-Noir"
5557,"Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989)",1,"Mystery"
5557,"Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989)",1,"Sci-Fi"
5557,"Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989)",1,"Thriller"
5558,"State of Grace (1990)",1,"Crime"
5558,"State of Grace (1990)",1,"Drama"
5558,"State of Grace (1990)",1,"Thriller"
5559,"35 Up (1991)",1,"Documentary"
5560,"Days of Being Wild (A Fei jingjyuhn) (1990)",1,"Drama"
5560,"Days of Being Wild (A Fei jingjyuhn) (1990)",1,"Romance"
5561,"Begotten (1990)",1,"Drama"
5561,"Begotten (1990)",1,"Horror"
5562,"Dutch (1991)",1,"Comedy"
5563,"Hearts of Darkness: A Filmmakers Apocalypse (1991)",1,"Documentary"
5564,"Johnny Stecchino (1991)",1,"Comedy"
5565,"Riki-Oh: The Story of Ricky (Lik Wong) (1991)",1,"Action"
5565,"Riki-Oh: The Story of Ricky (Lik Wong) (1991)",1,"Crime"
5565,"Riki-Oh: The Story of Ricky (Lik Wong) (1991)",1,"Thriller"
5566,"Mannequin 2: On the Move (1991)",1,"Comedy"
5566,"Mannequin 2: On the Move (1991)",1,"Fantasy"
5566,"Mannequin 2: On the Move (1991)",1,"Romance"
5567,"Only Yesterday (Omohide poro poro) (1991)",1,"Animation"
5567,"Only Yesterday (Omohide poro poro) (1991)",1,"Drama"
5568,"Other People's Money (1991)",1,"Comedy"
5568,"Other People's Money (1991)",1,"Drama"
5568,"Other People's Money (1991)",1,"Romance"
5569,"Quigley Down Under (1990)",1,"Adventure"
5569,"Quigley Down Under (1990)",1,"Drama"
5569,"Quigley Down Under (1990)",1,"Western"
5570,"Prime Suspect 2 (1992)",1,"Crime"
5570,"Prime Suspect 2 (1992)",1,"Drama"
5570,"Prime Suspect 2 (1992)",1,"Mystery"
5570,"Prime Suspect 2 (1992)",1,"Romance"
5570,"Prime Suspect 2 (1992)",1,"Thriller"
5571,"Captain America (1990)",1,"Action"
5571,"Captain America (1990)",1,"Fantasy"
5571,"Captain America (1990)",1,"Sci-Fi"
5571,"Captain America (1990)",1,"Thriller"
5571,"Captain America (1990)",1,"War"
5572,"City Hunter (Sing si lip yan) (1993)",1,"Action"
5572,"City Hunter (Sing si lip yan) (1993)",1,"Comedy"
5572,"City Hunter (Sing si lip yan) (1993)",1,"Romance"
5573,"Porco Rosso (Crimson Pig) (Kurenai no buta) (1992)",1,"Adventure"
5573,"Porco Rosso (Crimson Pig) (Kurenai no buta) (1992)",1,"Animation"
5573,"Porco Rosso (Crimson Pig) (Kurenai no buta) (1992)",1,"Comedy"
5573,"Porco Rosso (Crimson Pig) (Kurenai no buta) (1992)",1,"Fantasy"
5573,"Porco Rosso (Crimson Pig) (Kurenai no buta) (1992)",1,"Romance"
5574,"Stolen Children (Ladro di bambini, Il) (1992)",1,"Drama"
5575,"Ladybugs (1992)",1,"Comedy"
5576,"Mambo Kings, The (1992)",1,"Drama"
5576,"Mambo Kings, The (1992)",1,"Musical"
5577,"Shining Through (1992)",1,"Drama"
5577,"Shining Through (1992)",1,"Romance"
5577,"Shining Through (1992)",1,"Thriller"
5577,"Shining Through (1992)",1,"War"
5578,"Sidekicks (1992)",1,"Action"
5578,"Sidekicks (1992)",1,"Adventure"
5578,"Sidekicks (1992)",1,"Children"
5578,"Sidekicks (1992)",1,"Comedy"
5579,"Heart in Winter, A (Un coeur en hiver) (1992)",1,"Drama"
5579,"Heart in Winter, A (Un coeur en hiver) (1992)",1,"Romance"
5580,"Visions of Light: The Art of Cinematography (1992)",1,"Documentary"
5581,"Bad Boy Bubby (1993)",1,"Drama"
5582,"Barbarians at the Gate (1993)",1,"Drama"
5583,"Fortress (1992)",1,"Action"
5583,"Fortress (1992)",1,"Sci-Fi"
5584,"Mr. Nanny (1993)",1,"Action"
5584,"Mr. Nanny (1993)",1,"Children"
5584,"Mr. Nanny (1993)",1,"Comedy"
5585,"Snapper, The (1993)",1,"Comedy"
5585,"Snapper, The (1993)",1,"Drama"
5586,"Sonatine (Sonachine) (1993)",1,"Action"
5586,"Sonatine (Sonachine) (1993)",1,"Comedy"
5586,"Sonatine (Sonachine) (1993)",1,"Crime"
5586,"Sonatine (Sonachine) (1993)",1,"Drama"
5587,"Stand, The (1994)",1,"Adventure"
5587,"Stand, The (1994)",1,"Drama"
5587,"Stand, The (1994)",1,"Fantasy"
5587,"Stand, The (1994)",1,"Horror"
5587,"Stand, The (1994)",1,"Sci-Fi"
5588,"Darkman II: Return of Durant, The (1995)",1,"Action"
5588,"Darkman II: Return of Durant, The (1995)",1,"Crime"
5588,"Darkman II: Return of Durant, The (1995)",1,"Horror"
5589,"Freaked (1993)",1,"Comedy"
5589,"Freaked (1993)",1,"Sci-Fi"
5590,"Fist of Legend (Jing wu ying xiong) (1994)",1,"Action"
5590,"Fist of Legend (Jing wu ying xiong) (1994)",1,"Drama"
5591,"Major League II (1994)",1,"Comedy"
5592,"My Father the Hero (1994)",1,"Comedy"
5592,"My Father the Hero (1994)",1,"Romance"
5593,"Pure Formality, A (Pura formalità, Una) (1994)",1,"Crime"
5593,"Pure Formality, A (Pura formalità, Una) (1994)",1,"Film-Noir"
5593,"Pure Formality, A (Pura formalità, Una) (1994)",1,"Mystery"
5593,"Pure Formality, A (Pura formalità, Una) (1994)",1,"Thriller"
5594,"Langoliers, The (1995)",1,"Drama"
5594,"Langoliers, The (1995)",1,"Fantasy"
5594,"Langoliers, The (1995)",1,"Horror"
5594,"Langoliers, The (1995)",1,"Mystery"
5594,"Langoliers, The (1995)",1,"Sci-Fi"
5594,"Langoliers, The (1995)",1,"Thriller"
5595,"Last Wedding, The (Kivenpyörittäjän kylä) (1995)",1,"Comedy"
5595,"Last Wedding, The (Kivenpyörittäjän kylä) (1995)",1,"Drama"
5596,"Last of the Dogmen (1995)",1,"Adventure"
5596,"Last of the Dogmen (1995)",1,"Western"
5597,"Whisper of the Heart (Mimi wo sumaseba) (1995)",1,"Animation"
5597,"Whisper of the Heart (Mimi wo sumaseba) (1995)",1,"Drama"
5597,"Whisper of the Heart (Mimi wo sumaseba) (1995)",1,"Romance"
5598,"Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban) (1994)",1,"Action"
5598,"Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban) (1994)",1,"Animation"
5599,"Summer's Tale, A (Conte d'été) (1996)",1,"Comedy"
5599,"Summer's Tale, A (Conte d'été) (1996)",1,"Drama"
5599,"Summer's Tale, A (Conte d'été) (1996)",1,"Romance"
5600,"Late Shift, The (1996)",1,"Comedy"
5601,"Pusher (1996)",1,"Crime"
5601,"Pusher (1996)",1,"Thriller"
5602,"Emma (1996)",1,"Romance"
5603,"Boxer, The (1997)",1,"Drama"
5603,"Boxer, The (1997)",1,"Thriller"
5604,"Gummo (1997)",1,"Drama"
5605,"Nirvana (1997)",1,"Action"
5605,"Nirvana (1997)",1,"Sci-Fi"
5606,"Lion King II: Simba's Pride, The (1998)",1,"Adventure"
5606,"Lion King II: Simba's Pride, The (1998)",1,"Animation"
5606,"Lion King II: Simba's Pride, The (1998)",1,"Children"
5606,"Lion King II: Simba's Pride, The (1998)",1,"Musical"
5606,"Lion King II: Simba's Pride, The (1998)",1,"Romance"
5607,"From the Earth to the Moon (1998)",1,"Action"
5607,"From the Earth to the Moon (1998)",1,"Documentary"
5607,"From the Earth to the Moon (1998)",1,"Drama"
5607,"From the Earth to the Moon (1998)",1,"Thriller"
5608,"Beowulf (1999)",1,"Action"
5608,"Beowulf (1999)",1,"Horror"
5608,"Beowulf (1999)",1,"Sci-Fi"
5609,"RKO 281 (1999)",1,"Drama"
5610,"From Dusk Till Dawn 2: Texas Blood Money (1999) ",1,"Comedy"
5610,"From Dusk Till Dawn 2: Texas Blood Money (1999) ",1,"Crime"
5610,"From Dusk Till Dawn 2: Texas Blood Money (1999) ",1,"Horror"
5611,"Gia (1998)",1,"Drama"
5611,"Gia (1998)",1,"Romance"
5612,"Thursday (1998)",1,"Action"
5612,"Thursday (1998)",1,"Crime"
5612,"Thursday (1998)",1,"Thriller"
5613,"Who Am I? (Wo shi shei) (1998)",1,"Action"
5613,"Who Am I? (Wo shi shei) (1998)",1,"Adventure"
5613,"Who Am I? (Wo shi shei) (1998)",1,"Comedy"
5613,"Who Am I? (Wo shi shei) (1998)",1,"Sci-Fi"
5613,"Who Am I? (Wo shi shei) (1998)",1,"Thriller"
5614,"Merlin (1998)",1,"Action"
5614,"Merlin (1998)",1,"Adventure"
5614,"Merlin (1998)",1,"Drama"
5614,"Merlin (1998)",1,"Fantasy"
5614,"Merlin (1998)",1,"Romance"
5615,"Brave New World (1998)",1,"Sci-Fi"
5616,"Addams Family Reunion (1998)",1,"Children"
5616,"Addams Family Reunion (1998)",1,"Comedy"
5616,"Addams Family Reunion (1998)",1,"Fantasy"
5617,"Purgatory (1999)",1,"Fantasy"
5617,"Purgatory (1999)",1,"Western"
5618,"Bleeder (1999)",1,"Drama"
5618,"Bleeder (1999)",1,"Thriller"
